,Date,Open,High,Low,Close,Volume,Adjustment_factor,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
149,2016-03-31,92.0,92.08,91.59,30.54,178877.0,3.0,28.184133333333328,28.865466666666666,-0.005551034662244572,0.1559424409125445,0.0178
150,2016-04-01,90.83,92.29,90.73,30.75,150988.0,3.0,28.27713333333333,28.875799999999998,0.006852694462040528,0.15663773181989893,0.0179
151,2016-04-04,92.19,92.26,91.25,30.476666666666667,217909.0,3.0,28.35693333333333,28.875533333333333,-0.008928630744301431,0.1591632087588804,0.0178
152,2016-04-05,90.88,91.54,90.52,30.306666666666665,180517.0,3.0,28.423666666666662,28.87653333333333,-0.005593653191992839,0.1608659734034555,0.0173
153,2016-04-06,90.82,91.87,90.07,30.596666666666668,1745233.0,3.0,28.503666666666668,28.885933333333334,0.009523360246657335,0.13543992289938536,0.0176
154,2016-04-07,91.44,91.44,90.05,30.13,369073.0,3.0,28.569399999999995,28.89043333333333,-0.015369717420680154,0.14897331848831016,0.017
155,2016-04-08,91.41,91.65,90.49,30.27,391752.0,3.0,28.644066666666664,28.900166666666664,0.004635769891417401,0.14886513535625626,0.0172
156,2016-04-11,91.24,92.13,90.76,30.263333333333335,263071.0,3.0,28.719799999999996,28.912466666666663,-0.0002202643180710334,0.13445113800660552,0.0173
157,2016-04-12,90.91,91.01,89.5,30.22,411043.0,3.0,28.770666666666667,28.92076666666667,-0.0014329018709627595,0.13420738715491135,0.0179
158,2016-04-13,91.28,92.77,91.23,30.896666666666665,336274.0,3.0,28.8326,28.933866666666667,0.022144346375038062,0.15324983695464064,0.0177
159,2016-04-14,91.88,92.12,91.06,30.66,241851.0,3.0,28.908133333333335,28.941666666666666,-0.007689429775963527,0.1546920609213166,0.018000000000000002
160,2016-04-15,91.78,91.91,91.09,30.396666666666665,366712.0,3.0,28.97713333333333,28.946133333333332,-0.008625920166203635,0.15694297779353472,0.0176
161,2016-04-18,90.86,91.42,90.69,30.4,326679.0,3.0,29.036866666666665,28.949666666666662,0.00010965513471164031,0.14967895096388378,0.0178
162,2016-04-19,91.4,91.49,89.71,30.03,430983.0,3.0,29.108,28.9531,-0.012245726416937074,0.1554841129115908,0.0179
163,2016-04-20,89.86,91.36,89.85,30.316666666666666,368549.0,3.0,29.198199999999996,28.955899999999996,0.009500734300782706,0.15980033317405043,0.018500000000000003
164,2016-04-21,90.92,90.92,89.98,30.136666666666663,275068.0,3.0,29.287733333333335,28.956466666666664,-0.005955024214856313,0.150259966772759,0.018799999999999997
165,2016-04-22,90.48,91.37,89.84,30.189999999999998,243782.0,3.0,29.38233333333333,28.956266666666664,0.001768151637582131,0.15034033831726806,0.0189
166,2016-04-25,90.29,90.81,89.76,30.009999999999998,598659.0,3.0,29.477266666666665,28.951,-0.005980084266471675,0.15194462281620574,0.0191
167,2016-04-26,90.71,92.06,90.7,30.41,452138.0,3.0,29.569133333333333,28.945,0.013240842236997546,0.15143789571242877,0.0194
168,2016-04-27,90.33,92.31,90.24,30.72,505609.0,3.0,29.649066666666666,28.943566666666666,0.010142406590198166,0.15260966965304015,0.0187
169,2016-04-28,91.67,92.17,89.51,29.916666666666664,496509.0,3.0,29.7002,28.935966666666662,-0.026498169579192904,0.17863888072187845,0.0184
