Date,Open,High,Low,Close,Volume,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
2020-04-24,210.97,214.3,209.5,213.84,34303365.0,202.4124,209.44709999999998,0.015647411345085363,0.44354129568930356,0.006
2020-04-27,216.19,216.63,214.5,215.56,36451698.0,202.0442,209.5727,0.008011221234632293,0.4170520151466951,0.0067
2020-04-28,217.32,217.32,211.21,211.5,46862816.0,201.5814,209.6736,-0.01901429457896329,0.413271001902243,0.0062
2020-04-29,216.19,219.97,215.14,219.0,48716406.0,201.26679999999996,209.8393,0.0348467313301681,0.4232178031582246,0.0063
2020-04-30,219.95,220.04,217.35,218.91,43359476.0,200.90540000000001,210.00010000000003,-0.0004110433708623841,0.38066116341509776,0.0064
2020-05-01,214.5,216.67,211.68,212.74,48794968.0,200.46460000000002,210.0775,-0.0285899236221196,0.40078798218138006,0.0064
2020-05-04,211.46,215.45,211.12,215.22,32841020.0,200.1636,210.18900000000002,0.011589997948727353,0.39325384415721387,0.0064
2020-05-05,217.44,220.14,216.85,217.66,37783075.0,200.08900000000003,210.32659999999998,0.01127345149566946,0.32116628672523423,0.0066
2020-05-06,219.4,221.04,218.11,219.0,36455218.0,200.1616,210.4668,0.006137517548585299,0.32051231416132947,0.0072
2020-05-07,221.82,222.73,220.42,221.82,38624836.0,200.2684,210.61989999999997,0.012794512360094793,0.3165229501877783,0.0063
2020-05-08,223.62,225.0,222.48,224.86,31964416.0,200.65279999999998,210.7966,0.013611744145018059,0.3176369837739461,0.0069
2020-05-11,223.49,227.93,223.25,226.87,35714128.0,201.07420000000002,210.97259999999997,0.008899179887155818,0.3173110698037354,0.0073
2020-05-12,227.49,228.1,222.09,222.12,41054123.0,201.1882,211.09990000000002,-0.021159389835362852,0.29879389484167646,0.0069
2020-05-13,222.66,224.61,216.71,219.34,65521208.0,201.3854,211.1978,-0.012594739041343601,0.29946996567521805,0.0064
2020-05-14,217.97,221.87,215.99,221.83,51549345.0,201.45759999999999,211.3075,0.011288285426079897,0.2956763825769116,0.0063
2020-05-15,218.78,223.33,218.33,223.27,55747208.0,201.69120000000004,211.4231,0.0064704786522029965,0.29484061516286253,0.0064
2020-05-18,226.33,228.68,225.47,227.43,42597551.0,202.07940000000002,211.5793,0.018460697325976636,0.29578680405400776,0.0073
2020-05-19,227.7,229.85,226.71,226.86,36237303.0,202.7452,211.72870000000003,-0.0025094116054256957,0.2547568092499024,0.006999999999999999
2020-05-20,229.5,231.76,229.48,231.39,37417000.0,203.29080000000002,211.90470000000002,0.019771511483120865,0.24487553849510638,0.0068000000000000005
2020-05-21,231.44,232.14,228.34,228.87,42240976.0,203.96380000000002,212.0573,-0.010950441843769747,0.25004523191502076,0.0068000000000000005
2020-05-22,228.45,229.87,227.5,229.66,28762389.0,205.01059999999998,212.2318,0.0034457975777955527,0.2463462657292439,0.0066
2020-05-26,233.36,233.57,228.79,229.04,33055346.0,205.7446,212.39610000000002,-0.0027032935581837035,0.24671908048855887,0.0069
2020-05-27,228.69,230.41,223.94,230.29,55665565.0,206.96439999999998,212.53740000000002,0.005442723470065124,0.23260211275856685,0.0068000000000000005
2020-05-28,229.11,233.47,229.05,229.99,43008478.0,207.9214,212.69549999999998,-0.0013035545428058872,0.20306454229058343,0.006999999999999999
2020-05-29,230.38,233.6,228.76,233.36,50878596.0,209.0566,212.87349999999998,0.014546495842347183,0.20717075433350407,0.006500000000000001
2020-06-01,232.46,234.45,232.0,234.06,26140125.0,210.1846,213.05880000000002,0.002995167187154145,0.1698771468982231,0.0066
2020-06-02,234.5,235.69,232.01,235.63,33383415.0,211.4832,213.24359999999996,0.006685285389661786,0.168150940596223,0.0068000000000000005
2020-06-03,236.26,237.47,235.35,236.69,37228701.0,212.80780000000001,213.4206,0.004488489920437749,0.16625618850903667,0.0077
2020-06-04,236.33,237.79,233.68,235.03,38716097.0,213.83520000000001,213.5866,-0.00703810248588276,0.17072809183402599,0.008199999999999999
2020-06-05,236.22,240.3,235.63,239.69,47365569.0,214.983,213.77399999999997,0.019633256184062066,0.17725019597619907,0.0091
2020-06-08,239.54,241.68,237.91,241.55,32937305.0,215.976,213.98870000000002,0.007730069245516757,0.17416728829460412,0.0088
2020-06-09,240.66,244.18,240.47,243.3,35046254.0,217.13600000000002,214.22,0.007218758789061334,0.17358777773936887,0.0084
2020-06-10,245.05,247.82,244.51,246.22,58084410.0,218.21959999999999,214.45940000000002,0.011930195429991896,0.14929052544856494,0.0075
2020-06-11,242.16,243.59,233.96,234.02,72919442.0,219.092,214.56579999999997,-0.050818863428657046,0.2422599783002416,0.0066
2020-06-12,239.14,240.4,231.74,235.88,72034787.0,220.1634,214.6918,0.007916619341491557,0.24106687948297656,0.0070999999999999995
2020-06-15,232.44,239.45,231.47,238.75,45307371.0,221.2182,214.84059999999997,0.012093778228536302,0.24293788608493902,0.0070999999999999995
2020-06-16,243.78,244.39,239.1,242.85,48890095.0,222.40779999999998,215.02320000000003,0.017026989430914203,0.2418059307887958,0.0075
2020-06-17,244.4,245.5,242.73,243.62,34749268.0,223.35060000000001,215.2324,0.003165665480059003,0.2408409587669809,0.0074
2020-06-18,243.29,244.53,242.49,244.28,30578648.0,224.3082,215.49419999999998,0.002705474083121122,0.23310278594605952,0.0070999999999999995
2020-06-19,246.73,247.0,242.45,244.24,49422112.0,225.1816,215.72210000000004,-0.00016375992831157749,0.2278028206644355,0.006999999999999999
2020-06-22,243.68,246.87,243.38,246.74,24068676.0,226.09920000000002,215.9714,0.010183802216696122,0.22913139215814038,0.0070999999999999995
2020-06-23,248.39,251.15,247.82,248.84,32767370.0,227.01539999999997,216.23379999999997,0.00847496900350045,0.2284961593412073,0.0072
2020-06-24,248.06,249.33,242.16,243.71,46032376.0,227.65240000000003,216.48019999999997,-0.020831125799264,0.2449581361639813,0.0069
2020-06-25,243.8,246.34,241.14,246.03,36940811.0,228.38440000000003,216.71670000000003,0.009474485868874432,0.24553171998633652,0.0068000000000000005
2020-06-26,245.78,245.96,239.68,240.22,52824554.0,228.9238,216.84419999999997,-0.023898309590085345,0.2598302989885983,0.0064
2020-06-29,239.98,242.85,237.35,242.84,34377800.0,229.4748,216.99039999999997,0.010847620135889108,0.2619367271947602,0.0064
2020-06-30,242.77,248.16,242.58,247.6,38909219.0,230.172,217.1645,0.0194117505482076,0.2688621513509998,0.0066
2020-07-01,247.64,251.52,247.08,250.49,34685690.0,231.084,217.37739999999997,0.011604458757967192,0.2707479667248362,0.0069
2020-07-02,253.02,254.27,251.71,252.19,32023478.0,231.9084,217.5796,0.006763772105707646,0.26849688659120247,0.0068000000000000005
2020-07-06,255.45,258.93,255.43,258.39,34587050.0,232.8658,217.8434,0.024287299795076073,0.272676222055531,0.0069
2020-07-07,258.13,260.88,256.3,256.61,36695837.0,233.72120000000004,218.0668,-0.006912648885671197,0.27479146874961186,0.006500000000000001
2020-07-08,257.98,260.02,256.5,259.99,30452321.0,234.60980000000004,218.32699999999997,0.013085746153881533,0.27676142058574404,0.0067
2020-07-09,261.97,262.87,257.63,262.18,40609204.0,235.62340000000003,218.6024,0.00838812203226087,0.275582518190449,0.0062
2020-07-10,262.03,264.23,259.26,263.97,32879879.0,236.52280000000002,218.8948,0.006804169555916021,0.18789605074991675,0.006500000000000001
2020-07-13,266.91,269.79,257.69,258.54,64127311.0,237.31539999999998,219.1104,-0.02078503946977746,0.2103371798591335,0.0064
2020-07-14,255.93,260.79,252.76,260.37,72228142.0,238.268,219.36630000000002,0.00705327546846138,0.20870569412362594,0.0063
2020-07-15,261.83,262.69,257.49,260.9,54472875.0,239.1816,219.67260000000002,0.0020334958184196005,0.20332844968844646,0.0064
2020-07-16,258.02,259.78,255.62,259.12,47590557.0,240.01080000000002,220.0499,-0.006845917279608777,0.2066800712534538,0.0062
2020-07-17,259.59,260.31,257.17,259.42,36287018.0,240.81920000000002,220.49039999999997,0.0011570950494533103,0.2067907409837997,0.0064
2020-07-20,260.08,267.43,258.79,266.78,40627842.0,241.7184,220.9934,0.027975978800370758,0.22443955599201137,0.0062
2020-07-21,268.4,268.41,263.13,264.0,43438515.0,242.50119999999998,221.577,-0.010475245566581772,0.22932216440636793,0.0060999999999999995
2020-07-22,264.46,265.89,262.55,264.93,29865519.0,243.26239999999999,222.16830000000002,0.003516537002504505,0.22853532596178375,0.006
2020-07-23,264.55,265.24,256.55,258.01,51363538.0,243.9802,222.5842,-0.026467296288418055,0.23708947524119112,0.0059
2020-07-24,254.12,256.93,251.32,255.56,54054536.0,244.7046,223.045,-0.00954112812625999,0.23963827266263688,0.0059
2020-07-27,257.36,260.52,256.445,260.12,36445741.0,245.4704,223.46400000000003,0.017685847266808614,0.22529378442255127,0.0062
2020-07-28,259.33,259.85,256.51,256.81,31302390.0,246.1412,223.91620000000003,-0.01280655113334984,0.23129573248394572,0.0059
2020-07-29,258.33,260.66,257.91,259.77,27556884.0,246.78799999999998,224.4337,0.011460112260218213,0.22536596639094889,0.0058
2020-07-30,257.78,261.71,256.55,261.13,41774456.0,247.4734,225.1093,0.0052217434832553524,0.2230349143805261,0.0055000000000000005
2020-07-31,265.83,265.95,260.85,265.79,53756159.0,248.1614,225.7261,0.017688155687949517,0.22935905025439166,0.0055000000000000005
2020-08-03,268.05,270.15,267.87,269.38,32081566.0,248.9716,226.4677,0.013416498871644502,0.21874259341684268,0.005600000000000001
2020-08-04,268.74,270.48,268.09,270.38,24911286.0,249.78600000000003,227.39829999999998,0.003705354765590484,0.21618345803205624,0.0052
2020-08-05,270.83,271.52,269.96,271.05,21685921.0,250.62619999999998,228.18540000000002,0.002474928770087851,0.21261784463961128,0.0055000000000000005
2020-08-06,270.78,274.98,270.19,274.64,28048224.0,251.51319999999998,229.2388,0.013157843443089273,0.2151528383751382,0.0055000000000000005
2020-08-07,274.04,274.8818,269.245,271.47,44969356.0,252.3428,230.13209999999998,-0.011609513118284858,0.21993952787778806,0.005699999999999999
2020-08-10,271.74,271.98,266.67,270.31,35088373.0,253.08180000000002,231.0692,-0.004282187502634627,0.20516544052872862,0.0059
2020-08-11,269.1,270.44,264.63,265.19,43104323.0,253.70440000000002,231.94449999999998,-0.01912289831839963,0.21765658655228898,0.0064
2020-08-12,267.37,272.84,267.37,271.86,38894272.0,254.429,232.9561,0.024840677696984486,0.23367473929414104,0.0069
2020-08-13,272.64,274.83,271.51,272.48,31895717.0,255.1448,233.97629999999998,0.0022779890072762285,0.23129622017469234,0.0070999999999999995
2020-08-14,273.01,273.4,270.72,272.16,30799494.0,255.8874,234.86129999999997,-0.0011750882668264944,0.23162555775587787,0.0070999999999999995
2020-08-17,273.91,275.84,272.1978,275.32,24659226.0,256.6,235.7915,0.01154392888261178,0.21425027876023653,0.0069
2020-08-18,276.41,278.465,274.91,277.97,23529498.0,257.3284,236.65220000000002,0.009579136668310152,0.2110924300591777,0.0067
2020-08-19,277.93,279.02,275.57,276.1,31999359.0,257.9844,237.5602,-0.0067500752623646226,0.21361777737662993,0.0068000000000000005
2020-08-20,275.3,280.43,274.86,279.93,27723379.0,258.6586,238.43910000000002,0.013776452977931408,0.18862763829564147,0.006500000000000001
2020-08-21,280.07,282.34,279.461,281.87,34748934.0,259.61560000000003,239.3538,0.006906399826374104,0.18178955204815248,0.0064
2020-08-24,285.06,286.0,281.27,283.63,36418533.0,260.5706,240.36700000000002,0.006224600115618665,0.1755425753878376,0.006500000000000001
2020-08-25,282.78,286.06,282.37,285.86,34866586.0,261.5128,241.3655,0.007831608624936195,0.16371458258742075,0.0069
2020-08-26,287.11,292.22,285.829,291.96,42216690.0,262.495,242.45140000000004,0.021114626102462394,0.17187081285555197,0.0069
2020-08-27,293.08,293.851,288.705,291.05,49482715.0,263.4436,243.39710000000002,-0.0031217328656869413,0.17479635167279733,0.0074
2020-08-28,292.27,293.18,290.93,292.53,28021022.0,264.4086,244.3584,0.005072151797392749,0.16868578977776955,0.0074
2020-08-31,293.16,296.745,292.62,294.88,36321027.0,265.4214,245.3015,0.008001268406375795,0.16608931363638646,0.0072
2020-09-01,297.6,300.04,295.79,299.92,36395774.0,266.485,246.2921,0.016947278506143453,0.17177922256860742,0.0068000000000000005
2020-09-02,303.26,303.5,296.89,302.76,50836767.0,267.56340000000006,247.28940000000003,0.009424640013310049,0.17209641526871766,0.0066
2020-09-03,298.2,298.62,284.41,287.41,110083282.0,268.4374,248.0449,-0.052030644690160055,0.2645268025145282,0.0063
2020-09-04,285.76,288.93,271.8,283.58,123958978.0,269.1884,248.7864,-0.013415497441394782,0.2658581484433901,0.0072
2020-09-08,272.27,278.22,269.66,269.95,99568645.0,269.783,249.3534,-0.049257513645115845,0.3223037502909433,0.0069
2020-09-09,275.54,280.045,273.0,277.88,64837872.0,270.48380000000003,249.9793,0.028952609160384182,0.3296963847921459,0.0070999999999999995
2020-09-10,280.97,282.195,270.56,272.34,69667462.0,270.97860000000003,250.57530000000003,-0.02013808012825101,0.3276296487250061,0.0068000000000000005
2020-09-11,274.33,275.22,266.9,270.45,71809014.0,271.3778,251.2309,-0.006964047378993226,0.32845178782329437,0.0067
2020-09-14,274.28,277.22,272.96,275.16,38525194.0,271.8372,251.8728,0.017265508340377485,0.33432524115968343,0.0068000000000000005
2020-09-15,278.9,280.45,275.1332,279.06,41849926.0,272.2506,252.5582,0.014074065806247149,0.3355473323517837,0.0068000000000000005
2020-09-16,279.77,280.36,274.25,274.61,42435626.0,272.6106,253.1659,-0.016074903187286063,0.3388581885411571,0.0069
2020-09-17,267.52,274.3955,266.68,270.32,81570844.0,272.81719999999996,253.71349999999998,-0.01574546687074002,0.3425054751651594,0.0069
2020-09-18,271.62,272.09,262.63,266.87,86251117.0,272.911,254.26719999999997,-0.012844793961652275,0.34024119538427045,0.006999999999999999
2020-09-21,262.52,267.65,260.11,267.51,57168570.0,272.9818,254.7523,0.002395300370515444,0.3389810904284063,0.0068000000000000005
2020-09-22,270.05,273.08,266.54,272.48,41128886.0,273.2606,255.28799999999998,0.018408268099480398,0.3458832457073678,0.0068000000000000005
2020-09-23,272.15,272.34,263.2502,264.16,48837270.0,273.33639999999997,255.8022,-0.031010236742560208,0.35848216305678365,0.0068000000000000005
2020-09-24,261.58,268.7,261.22,265.39,70631704.0,273.42620000000005,256.3039,0.004645462041286863,0.3478193005250216,0.0067
2020-09-25,265.82,272.395,264.2999,271.56,55242376.0,273.675,256.8429,0.02298266722034154,0.3615332918416304,0.0066
2020-09-28,276.615,277.2,271.674,277.2,58438286.0,274.0306,257.42490000000004,0.020556157882301706,0.3704510334815562,0.0067
2020-09-29,276.72,277.71,275.3719,275.95,27178921.0,274.214,257.9662,-0.004519577430237831,0.36831768139502075,0.0066
2020-09-30,276.09,281.09,275.8717,277.84,49380802.0,274.49080000000004,258.496,0.0068257185503082535,0.3626401881972465,0.0069
2020-10-01,281.79,282.8794,279.84,282.25,50020223.0,274.8372,259.0498,0.015747794593952917,0.36637930671041363,0.0068000000000000005
2020-10-02,276.01,282.2412,273.44,274.31,75497391.0,275.1632,259.57169999999996,-0.028534349316172852,0.33308683251930216,0.006999999999999999
2020-10-05,276.34,280.49,276.23,280.16,28184581.0,275.6552,260.17990000000003,0.02110201482394332,0.34031076652850667,0.0078000000000000005
2020-10-06,279.29,281.19,274.25,275.16,49704236.0,275.95599999999996,260.7132,-0.01800812187972839,0.29628942360647825,0.0076
2020-10-07,277.83,280.74,277.28,279.92,27539663.0,276.4182,261.2797,0.017151101401619205,0.2842144947911753,0.008100000000000001
2020-10-08,282.32,282.47,280.31,281.41,25443287.0,276.851,261.8195,0.005308832592146711,0.2740376242190752,0.0078000000000000005
2020-10-09,283.09,285.79,282.71,285.71,30201144.0,277.3426,262.408,0.015164629722688495,0.27607461017538365,0.0079
2020-10-12,290.6,297.46,289.47,294.53,79370657.0,277.9174,263.0394,0.030403555101380864,0.28888177949462224,0.0079
2020-10-13,296.34,297.0496,293.11,294.52,64240031.0,278.4202,263.6959,-3.395297513267283e-05,0.28629786747801,0.0074
2020-10-14,295.32,296.35,290.26,292.06,37181227.0,278.85380000000004,264.3199,-0.008387651888190573,0.2808618729723545,0.0073
2020-10-15,287.25,290.71,286.54,290.1,42514177.0,279.2348,264.9305,-0.00673356948496699,0.2746021307631628,0.0074
2020-10-16,291.8,293.269,288.15,288.51,40570702.0,279.5122,265.5127,-0.005495943734858389,0.2699898976909485,0.0076
2020-10-19,290.49,291.48,282.79,283.8,36756754.0,279.7588,266.05080000000004,-0.016459982666557803,0.27951013010658843,0.0078000000000000005
2020-10-20,284.56,287.62,282.95,284.41,32195361.0,280.0408,266.5613,0.002147094329006428,0.2734816296526469,0.008100000000000001
2020-10-21,284.67,287.32,283.69,284.19,29306137.0,280.4208,267.0626,-0.0007738304993959688,0.24437893509210915,0.0083
2020-10-22,285.05,285.98,280.82,284.18,32196162.0,280.6672,267.54810000000003,-3.518834562357422e-05,0.2446917663037284,0.0087
2020-10-23,284.79,284.91,281.7818,284.74,24658542.0,280.9124,268.0286,0.0019686429756704165,0.23352425570539104,0.0085
2020-10-26,282.32,285.3,276.76,280.47,38421094.0,281.0786,268.483,-0.015109715814265623,0.2309881267268213,0.008100000000000001
2020-10-27,281.42,283.505,280.2,282.66,30559123.0,281.22540000000004,268.91270000000003,0.007777994568670778,0.23150681873691265,0.0079
2020-10-28,278.13,278.6401,271.38,271.64,53413523.0,281.0988,269.2136,-0.03976710169441418,0.27202417999178385,0.0079
2020-10-29,273.04,279.49,272.52,276.39,43246302.0,281.1046,269.5445,0.017335251543359836,0.2733853550959688,0.0085
2020-10-30,274.375,275.24,267.07,269.38,65935893.0,280.8936,269.7761,-0.025689889618281503,0.2697547894016453,0.0088
2020-11-02,271.73,273.52,266.97,269.98,39987409.0,280.6558,270.13570000000004,0.0022248600100122913,0.25736530148974546,0.0087
2020-11-03,271.86,276.82,270.84,274.65,43604145.0,280.4762,270.5234,0.01714967760794821,0.25834631997447083,0.009000000000000001
2020-11-04,283.56,288.77,281.87,286.91,75728206.0,280.49719999999996,271.005,0.04367101794155256,0.29620113603065107,0.0078000000000000005
2020-11-05,293.41,295.39,292.0,294.39,52054186.0,280.54580000000004,271.5204,0.025736841156330015,0.3085475988273749,0.0079
2020-11-06,293.58,295.36,289.83,294.61,40959764.0,280.61699999999996,272.0303,0.0007470288972188503,0.3047677389191183,0.0083
2020-11-09,297.31,299.14,288.12,288.59,86537071.0,280.5382,272.4734,-0.020645452078936744,0.29432155918256586,0.0096
2020-11-10,285.26,286.6599,280.62,283.42,69024878.0,280.30899999999997,272.8652,-0.01807709930806962,0.3004261308591777,0.0098
2020-11-11,285.92,290.25,283.38,289.76,36102931.0,280.1058,273.29540000000003,0.022123097738378752,0.3110489467793769,0.0098
2020-11-12,290.72,292.074,287.25,288.4,34516826.0,279.81859999999995,273.69100000000003,-0.0047045887243092385,0.31058361963285347,0.0088
2020-11-13,290.01,291.57,287.8701,290.93,24880582.0,279.88899999999995,274.1632,0.008734282995769406,0.31152852060587777,0.0089
2020-11-16,290.68,293.51,289.99,293.2,30168361.0,280.0814,274.63489999999996,0.007772281605933004,0.305941097648556,0.0091
2020-11-17,293.4,293.74,291.61,292.27,21843463.0,280.5278,275.1554,-0.0031769374424037372,0.3064049184756575,0.0087
2020-11-18,291.7,293.37,290.02,290.11,28069619.0,280.7724,275.6281,-0.007417871164728044,0.3079233489052478,0.0088
2020-11-19,289.48,292.7,288.85,292.38,22718422.0,281.1732,276.0759,0.0077941646781052604,0.3088166979240231,0.0086
2020-11-20,292.3,293.065,290.29,290.38,25907308.0,281.5718,276.4748,-0.0068639160279282,0.31019788955862715,0.0083
2020-11-23,291.41,292.75,288.07,290.39,26875588.0,281.8764,276.8568,3.4437040484108845e-05,0.30438243174458735,0.0086
2020-11-24,291.49,294.98,289.63,294.47,23850175.0,282.1846,277.2176,0.013952283234605959,0.30678698279413497,0.0088
2020-11-25,295.44,296.94,294.59,296.28,23326826.0,282.618,277.6143,0.00612782281445665,0.2641082977419322,0.0088
2020-11-27,298.29,300.17,297.9,299.01,17163115.0,283.1918,278.0045,0.009172064502386107,0.26034427226937634,0.0084
2020-11-30,299.3,299.97,294.78,299.62,27836232.0,283.84680000000003,278.3789,0.002037987441761449,0.23596213921489545,0.0084
2020-12-01,301.87,305.14,300.83,303.46,27283110.0,284.56579999999997,278.7738,0.012734801007859153,0.23708043025426925,0.0092
2020-12-02,302.22,304.195,300.35,303.85,23620003.0,285.1932,279.2269,0.0012843524842693767,0.23371166101356466,0.0095
2020-12-03,304.07,305.88,303.531,304.28,22828727.0,285.9956,279.666,0.0014141715477361122,0.18393275270713821,0.0092
2020-12-04,304.33,305.67,303.63,305.52,19332081.0,286.7982,280.1122,0.004066912788160347,0.1632277540795645,0.0097
2020-12-07,305.71,307.63,305.52,307.25,20850969.0,287.512,280.5935,0.005646505528883403,0.16371224665581594,0.009399999999999999
2020-12-08,306.76,308.6,304.95,308.29,18341464.0,288.1338,281.0822,0.0033791499808835546,0.13992345586188853,0.0092
2020-12-09,308.07,308.36,300.21,301.31,48839306.0,288.64099999999996,281.4275,-0.02290126332941784,0.15035821993615753,0.0095
2020-12-10,299.21,303.68,298.09,302.52,27519544.0,289.1346,281.8127,0.004007755890218727,0.13259812263292164,0.0092
2020-12-11,300.81,301.98,298.47,301.85,26760416.0,289.5266,282.1819,-0.0022171857453934405,0.1311778643885059,0.009000000000000001
2020-12-14,303.08,306.05,303.01,304.04,28804832.0,290.1212,282.6422,0.007229066455404554,0.1303013340694458,0.009000000000000001
2020-12-15,306.37,307.29,304.11,307.29,25790455.0,290.66380000000004,283.1595,0.010632655418713268,0.1323028151227422,0.0092
2020-12-16,307.7,309.785,306.621,308.98,25461890.0,291.3402,283.6481,0.005484622767350809,0.1310731819535949,0.0092
2020-12-17,310.63,311.24,309.39,311.0,23730524.0,291.9618,284.19,0.006516362295330397,0.12592569957890137,0.009399999999999999
2020-12-18,311.66,311.98,307.61,310.06,41173392.0,292.5348,284.6929,-0.003027085041017978,0.12685975636055882,0.0095
2020-12-21,306.46,309.47,303.6,308.92,37095480.0,292.999,285.17080000000004,-0.003683483437152897,0.12407301506259497,0.0095
2020-12-22,309.85,310.7105,306.845,309.76,26378343.0,293.3036,285.6105,0.0027154603871490683,0.12355990046609856,0.009300000000000001
2020-12-23,309.81,310.18,308.035,308.2,21201280.0,293.5772,285.9987,-0.0050488812021968615,0.12004650384158767,0.0096
2020-12-24,308.47,310.02,308.39,309.56,16784997.0,293.92719999999997,286.39050000000003,0.00440301151624309,0.11946771203039017,0.009399999999999999
2020-12-28,312.25,313.17,310.36,312.68,22090365.0,294.3788,286.8068,0.010028368949871249,0.12016786059267885,0.009399999999999999
2020-12-29,314.05,314.685,312.03,312.96,25871925.0,294.86780000000005,287.19,0.000895083494322645,0.12026117838587597,0.009399999999999999
2020-12-30,314.16,314.49,312.33,312.97,18138071.0,295.4512,287.605,3.1952454750163e-05,0.11374843273462003,0.009300000000000001
2020-12-31,312.87,314.24,311.76,313.74,21611412.0,296.0378,288.0393,0.002457278126891703,0.11378926527585036,0.009300000000000001
2021-01-04,315.11,315.29,305.18,309.31,45305898.0,296.5402,288.4805,-0.014220607189549749,0.1269083179710799,0.009300000000000001
2021-01-05,308.29,312.14,308.29,311.86,29323409.0,297.0938,288.88050000000004,0.008210358918194898,0.12914694306424668,0.0096
2021-01-06,307.0,311.88,305.98,307.54,52809622.0,297.5498,289.2311,-0.01394920906919252,0.13826055490241343,0.0104
2021-01-07,310.28,315.84,310.25,314.98,30394826.0,298.24,289.65930000000003,0.02390398465888784,0.16198166176396403,0.0108
2021-01-08,317.34,319.39,315.0814,319.03,33955847.0,298.9674,290.0964,0.012775997503708074,0.13995312759648446,0.0113
2021-01-11,315.98,317.19,313.75,314.42,32869095.0,299.823,290.4609,-0.014555470486774837,0.15284711872902987,0.0115
2021-01-12,314.46,315.58,311.2,313.92,28652545.0,300.57359999999994,290.8391,-0.0015914953863695644,0.15263799409767928,0.0115
2021-01-13,314.19,316.86,313.57,316.04,22898417.0,301.5068,291.2002,0.006730611477534357,0.1524198955532638,0.011000000000000001
2021-01-14,316.5,317.53,313.8616,314.35,23500129.0,302.3942,291.525,-0.005361773025462388,0.15088140294904345,0.0115
2021-01-15,314.13,315.12,310.58,311.86,35118718.0,303.1384,291.8073,-0.007952645672330727,0.15326493429868884,0.0111
2021-01-19,314.25,316.93,313.12,316.41,24537049.0,303.7284,292.11280000000005,0.014484471799893239,0.15990435232094666,0.011000000000000001
2021-01-20,320.14,324.74,316.509,323.77,30728096.0,304.316,292.4309,0.02299454621082845,0.17724701371427928,0.011000000000000001
2021-01-21,325.15,327.13,323.73,326.36,25316935.0,304.951,292.784,0.007967679393138392,0.17697430208692091,0.011200000000000002
2021-01-22,325.29,326.46,324.71,325.42,21609444.0,305.68760000000003,293.1129,-0.002884410849426464,0.17809982711250022,0.011000000000000001
2021-01-25,328.91,330.32,321.41,328.11,39080644.0,306.58140000000003,293.4452,0.008232262304071238,0.1769027303040027,0.0105
2021-01-26,328.85,329.76,327.22,328.59,25498112.0,307.358,293.7319,0.0014618549885205613,0.1769300798609058,0.0105
2021-01-27,326.26,326.27,317.36,319.43,55263985.0,307.97860000000003,293.8986,-0.02827261552217471,0.20647027910832458,0.0104
2021-01-28,320.67,326.42,320.03,321.32,42836324.0,308.58639999999997,294.2377,0.0058993538240218,0.20717764095712976,0.010700000000000001
2021-01-29,319.58,320.7193,312.76,314.56,55259018.0,309.0136,294.5475,-0.021262674346810048,0.22217716412551522,0.0111
2021-02-01,318.11,323.54,316.02,322.42,35646008.0,309.6166,295.0722,0.02468020648905085,0.23850470471789406,0.0109
2021-02-02,325.48,328.87,325.31,327.68,33119867.0,310.36800000000005,295.5702,0.016182478963235894,0.23656320730973698,0.011200000000000002
2021-02-03,329.82,330.195,326.32,326.38,24824518.0,311.048,296.11060000000003,-0.003975175708299717,0.2368789369074342,0.0115
2021-02-04,327.82,330.33,326.46,330.24,22350947.0,311.8452,296.70849999999996,0.011757316150354732,0.23102917729506378,0.0115
2021-02-05,331.22,332.4025,329.53,331.36,22731960.0,312.6646,297.27049999999997,0.0033857347941309247,0.21818974367402738,0.011899999999999999
2021-02-08,333.1,333.74,331.41,333.58,20462812.0,313.4468,297.8157,0.00667731900175306,0.21544984245326654,0.011899999999999999
2021-02-09,332.62,334.81,332.61,333.51,17352727.0,314.19140000000004,298.4047,-0.0002098667353937527,0.20645638445611605,0.0118
2021-02-10,334.99,335.46,329.5,332.75,27705242.0,314.86620000000005,299.029,-0.002281392638412293,0.20667195042433562,0.0115
2021-02-11,334.33,335.0,332.12,334.58,22046071.0,315.5654,299.7061,0.005484556627913661,0.20641381486313354,0.0116
2021-02-12,333.71,336.62,332.63,336.45,20346819.0,316.22520000000003,300.39549999999997,0.005573535731192325,0.20428230740917458,0.012
2021-02-16,337.27,338.19,334.34,335.54,27080777.0,316.85900000000004,301.0261,-0.0027083752920725175,0.20124341196902498,0.013000000000000001
2021-02-17,332.47,335.657,330.17,333.93,31000553.0,317.452,301.7238,-0.004809784169010312,0.19912089156933244,0.0129
2021-02-18,330.23,333.8661,328.36,332.47,32236240.0,317.991,302.3946,-0.004381759711816011,0.18533942583231883,0.0129
2021-02-19,333.86,333.99,329.97,331.02,39157677.0,318.4664,302.9892,-0.0043708339490337285,0.1846484798666075,0.0134
2021-02-22,326.5,327.8,322.23,322.44,45835313.0,318.74940000000004,303.4416,-0.026261724096994198,0.20786822663816573,0.0137
2021-02-23,317.0,323.2,311.0,321.48,97241936.0,319.1528,303.8969,-0.0029817390708824745,0.2054459791066056,0.0137
2021-02-24,318.74,324.45,315.96,324.13,58206272.0,319.585,304.3598,0.008209336542648703,0.2079087491253461,0.0138
