,Date,Open,High,Low,Close,Volume,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
123,2016-02-24,99.0,99.75,98.4,99.68,5691205.0,98.2322,99.00359999999999,0.0014054816087349464,0.13563520433671183,0.0175
124,2016-02-25,99.83,100.7,99.83,100.67,4668947.0,98.29,99.07179999999998,0.009882785702188899,0.13685353551513413,0.0171
125,2016-02-26,100.49,100.54,97.84,98.36,6505202.0,98.2982,99.1138,-0.023213623393340155,0.15530645839973267,0.0176
126,2016-02-29,98.36,99.02,97.79,97.82,5948530.0,98.26679999999999,99.1339,-0.0055051622367807375,0.14049561380582296,0.0174
127,2016-03-01,98.5,99.14,98.05,99.09,5160232.0,98.22699999999999,99.1541,0.012899472959597036,0.14831362569722656,0.0183
128,2016-03-02,98.05,98.36,97.54,98.33,4179909.0,98.18959999999998,99.1522,-0.00769935927874322,0.14786977148137506,0.0184
129,2016-03-03,98.35,99.23,98.02,99.16,4856636.0,98.2148,99.1541,0.008405538374924812,0.14978187385603553,0.0183
130,2016-03-04,98.81,100.0,98.57,100.0,7067206.0,98.24240000000002,99.15939999999999,0.00843547882110159,0.14313446102543287,0.018799999999999997
131,2016-03-07,99.25,99.6,98.9701,99.25,5966885.0,98.2314,99.1605,-0.0075282664207915245,0.14642541196633582,0.0191
132,2016-03-08,98.97,100.1199,98.745,99.74,4818222.0,98.21340000000001,99.17869999999999,0.004924880550676591,0.14705754718916741,0.0183
133,2016-03-09,100.0,100.58,99.74,100.2,5085004.0,98.2066,99.2058,0.004601388532787929,0.14558569650849265,0.019
134,2016-03-10,100.45,100.88,100.02,100.78,5502777.0,98.20859999999999,99.2308,0.00577173460168765,0.14356199255456267,0.019299999999999998
135,2016-03-11,101.0,101.41,100.59,101.31,5912358.0,98.2058,99.24690000000001,0.005245199813133948,0.14002707000488065,0.019799999999999998
136,2016-03-14,101.13,101.45,100.62,100.65,3580360.0,98.1958,99.2516,-0.006535970979785533,0.1328996165152071,0.0197
137,2016-03-15,100.27,101.57,100.25,101.15,3860309.0,98.22040000000001,99.26039999999999,0.004955411527953886,0.1336085094888942,0.0197
138,2016-03-16,100.94,101.34,100.01,100.83,4176615.0,98.2616,99.26619999999998,-0.003168633208630567,0.1307250060519091,0.0194
139,2016-03-17,101.0,102.12,100.79,101.87,5635784.0,98.31,99.2541,0.01026156019685102,0.13511668370164867,0.0191
140,2016-03-18,101.67,101.94,101.01,101.29,7273925.0,98.34620000000001,99.24269999999999,-0.005709800903269123,0.13720546371025535,0.018799999999999997
141,2016-03-21,100.91,102.12,100.32,101.54,4420266.0,98.42559999999999,99.23270000000001,0.002465119820542544,0.1371263973859464,0.0192
142,2016-03-22,101.28,101.51,100.43,100.77,3457648.0,98.49679999999998,99.211,-0.007612117226937351,0.13967546767938524,0.0194
143,2016-03-23,100.69,101.7626,100.53,100.81,3407894.0,98.5642,99.1917,0.0003968647735390648,0.13964555075499738,0.018799999999999997
144,2016-03-24,100.7,100.92,100.15,100.68,3182994.0,98.62540000000001,99.1705,-0.0012903867987350032,0.1353211712652758,0.0191
145,2016-03-28,100.96,101.61,100.82,100.98,3785466.0,98.715,99.1584,0.0029753071636545734,0.1040374865353898,0.0189
146,2016-03-29,101.05,101.64,100.76,101.37,3356706.0,98.82619999999999,99.15810000000002,0.003854711963538596,0.1011655348292989,0.0181
147,2016-03-30,101.46,102.89,101.41,102.69,4673591.0,99.00140000000002,99.1758,0.01293755181589537,0.1012211092824898,0.0183
148,2016-03-31,102.54,103.45,102.3,102.48,5367722.0,99.1356,99.1944,-0.0020470836217247996,0.0960538156699932,0.0178
149,2016-04-01,101.97,103.89,101.945,103.78,4128615.0,99.3358,99.22609999999999,0.01260561635111473,0.10077107314793539,0.0179
150,2016-04-04,103.8,103.95,102.77,103.82,4220449.0,99.5228,99.26709999999999,0.00038535645948933834,0.09826621033925584,0.0178
151,2016-04-05,103.77,103.93,102.87,103.1,3589151.0,99.66779999999999,99.30930000000001,-0.006959239376168697,0.09756229749156316,0.0173
152,2016-04-06,103.25,103.99,102.87,103.92,4196734.0,99.8274,99.3602,0.007921981339429833,0.09935712628179652,0.0176
153,2016-04-07,103.34,103.97,103.03,103.6,6220933.0,99.97300000000001,99.40190000000001,-0.003084042536961445,0.10048125557335713,0.017
154,2016-04-08,103.99,105.25,103.9,105.08,6154498.0,100.1558,99.469,0.014184634991956381,0.10910532679629327,0.0172
155,2016-04-11,105.16,105.77,104.16,104.3,5354020.0,100.2928,99.5316,-0.00745060281061235,0.11345481540289316,0.0173
156,2016-04-12,104.17,105.12,104.12,104.91,3763952.0,100.405,99.58509999999998,0.005831477736667315,0.11035351318929267,0.0179
157,2016-04-13,105.34,105.35,103.76,104.12,3802372.0,100.5068,99.63799999999999,-0.007558759617029412,0.11486591766472304,0.0177
158,2016-04-14,102.73,104.088,102.71,103.16,5593254.0,100.6058,99.6669,-0.009262899113220622,0.12003456203377144,0.018000000000000002
159,2016-04-15,103.24,103.81,103.01,103.77,4551302.0,100.7068,99.6953,0.0058957306040429616,0.11658626772299391,0.0176
160,2016-04-18,104.16,104.59,103.5,103.72,7736904.0,100.8334,99.7315,-0.0004819509467233514,0.11409109848868468,0.0178
161,2016-04-19,103.81,104.61,103.76,104.32,4995725.0,100.9734,99.76619999999998,0.00576813750787921,0.11517973816943233,0.0179
162,2016-04-20,104.23,104.35,102.39,102.44,4777403.0,101.0718,99.7843,-0.01818583684701825,0.13110664385582346,0.018500000000000003
163,2016-04-21,102.34,102.34,100.42,100.99,7145583.0,101.12599999999999,99.7892,-0.014255759292858971,0.1416309971080872,0.018799999999999997
164,2016-04-22,101.17,102.06,100.94,101.98,5660160.0,101.2132,99.8016,0.009755213588544304,0.14557605952712685,0.0189
