,Date,Open,High,Low,Close,Volume,Adjustment_factor,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
548,2017-10-30,275.0,275.13,268.18,5.374,1749341.0,50.0,6.189932,6.930794,-0.027240038213829393,0.6433417057302976,0.023700000000000002
549,2017-10-31,268.14,272.78,264.9,5.438,1308724.0,50.0,6.175256000000001,6.8930039999999995,0.011838836016979439,0.6455439378104555,0.023799999999999998
550,2017-11-01,271.9,275.48,269.75,5.404,1034505.0,50.0,6.161132,6.854734,-0.006271926112326467,0.6420534790657341,0.023700000000000002
551,2017-11-02,270.01,280.8288,268.58,5.5892,1952529.0,50.0,6.15408,6.817781999999999,0.0336967441262034,0.6549542245525508,0.0235
552,2017-11-03,277.39,278.63,271.5,5.470599999999999,1183046.0,50.0,6.142724,6.78055,-0.021447864591793996,0.6574014070237555,0.023399999999999997
553,2017-11-06,273.37,276.411,270.59,5.5154,832775.0,50.0,6.129516,6.7445699999999995,0.008155879908064802,0.658778752856685,0.0232
554,2017-11-07,276.34,276.34,272.83,5.49,764509.0,50.0,6.114508000000001,6.709252,-0.004615924018987134,0.6507422856065551,0.0232
555,2017-11-08,274.45,275.9181,272.53,5.478,597088.0,50.0,6.09992,6.67225,-0.002188184680552894,0.6502167938031966,0.0232
556,2017-11-09,273.01,276.88,270.12,5.5,820412.0,50.0,6.083868,6.642130000000001,0.004008021397538868,0.649022420805015,0.0233
557,2017-11-10,275.0,281.0,273.51,5.5889999999999995,1059818.0,50.0,6.068963999999999,6.6145,0.016052288049135756,0.6331528450050633,0.024
558,2017-11-13,272.72,279.25,263.0,5.55,1801995.0,50.0,6.051984,6.585816000000001,-0.007002452529217873,0.6318262283204191,0.024
559,2017-11-14,277.73,284.26,277.475,5.617999999999999,975645.0,50.0,6.041016,6.55894,0.012177800923708659,0.6230010257122102,0.023799999999999998
560,2017-11-15,279.6,287.25,277.815,5.709,1058507.0,50.0,6.0280439999999995,6.533232000000001,0.01606814830007033,0.620477641366152,0.0233
561,2017-11-16,285.89,289.25,283.16,5.6739999999999995,795940.0,50.0,6.014624,6.507176,-0.0061495405954625606,0.6120490583694067,0.023700000000000002
562,2017-11-17,283.56,291.51,283.56,5.796799999999999,1274880.0,50.0,6.010548,6.48177,0.02141170477201615,0.6200561052642379,0.0235
563,2017-11-20,289.84,289.84,282.17,5.665,760912.0,50.0,6.001792,6.454584,-0.02299914667870593,0.6225768531269114,0.023700000000000002
564,2017-11-21,284.04,284.04,277.85,5.5902,768488.0,50.0,5.990064,6.427266,-0.013291829777672366,0.6192747495053391,0.0236
565,2017-11-22,279.87,282.695,278.78,5.6254,597097.0,50.0,5.977931999999999,6.400054,0.006276991971022504,0.2627312616213197,0.0232
566,2017-11-24,281.19,282.5,278.56,5.5862,335240.0,50.0,5.96542,6.373266,-0.00699278599607299,0.2575466108070385,0.023399999999999997
567,2017-11-27,278.86,279.969,271.65,5.4904,966171.0,50.0,5.949992,6.345618000000001,-0.01729815806495882,0.255621790063201,0.0232
568,2017-11-28,274.9,286.06,272.23,5.7172,1328646.0,50.0,5.943588,6.320011999999999,0.04047806244053522,0.2733371465200104,0.023399999999999997
569,2017-11-29,297.0,304.47,292.27,6.0398000000000005,3293763.0,50.0,5.943020000000001,6.2989,0.05489172376288553,0.3287146511133204,0.023700000000000002
570,2017-11-30,302.0,308.18,301.14,6.0878,1486131.0,50.0,5.93982,6.280562,0.007915869692883996,0.3259664175416066,0.0242
571,2017-12-01,302.4,311.29,300.24,6.1518,1178323.0,50.0,5.937568,6.26269,0.010457953413371057,0.3097724639018745,0.023700000000000002
572,2017-12-04,311.06,333.33,309.79,6.312,2690979.0,50.0,5.938084,6.245802,0.025707861621609675,0.3019109812095242,0.023700000000000002
573,2017-12-05,318.01,321.67,312.01,6.3112,1151844.0,50.0,5.935975999999999,6.229748,-0.00012675074483034737,0.3029757944949368,0.0236
574,2017-12-06,315.92,316.82,310.51,6.2134,814748.0,50.0,5.9325600000000005,6.213481999999999,-0.015617582653235389,0.31085875067739943,0.0233
575,2017-12-07,309.43,314.59,305.2,6.273,986980.0,50.0,5.932479999999999,6.201216,0.009546458969098805,0.30945206840986367,0.023700000000000002
576,2017-12-08,313.43,319.6,311.5,6.318,1868487.0,50.0,5.932228,6.18983,0.007147993265287151,0.3092802669912123,0.023799999999999998
577,2017-12-11,315.01,316.66,311.6,6.2678,684052.0,50.0,5.934452,6.181298000000001,-0.007977286499851927,0.3116357306422635,0.0239
578,2017-12-12,313.54,318.67,311.15,6.3676,699038.0,50.0,5.9410799999999995,6.175906,0.015797216618802488,0.3097828108669398,0.024
579,2017-12-13,322.0,325.71,317.45,6.394,960480.0,50.0,5.947763999999999,6.171849999999999,0.004137418138805852,0.30927036408419395,0.0236
580,2017-12-14,320.03,321.64,313.54,6.2804,712950.0,50.0,5.950648,6.164929999999999,-0.017926377918420208,0.3186741845013023,0.0235
581,2017-12-15,312.8,318.17,311.87,6.2424,1103173.0,50.0,5.951356,6.1592340000000005,-0.006068948898815136,0.3186376860840645,0.0235
582,2017-12-18,313.0,315.99,312.15,6.268400000000001,812371.0,50.0,5.953668,6.151949999999999,0.00415641484650969,0.3125155105066917,0.0239
583,2017-12-19,314.0,315.46,308.21,6.263400000000001,780436.0,50.0,5.957368,6.144484,-0.0007979700067532325,0.2966963608428768,0.0246
584,2017-12-20,314.0,315.81,297.8,5.973400000000001,2013696.0,50.0,5.952483999999999,6.135464,-0.047406889129490565,0.34534772187957957,0.024900000000000002
585,2017-12-21,299.06,299.77,291.55,5.848,1520327.0,50.0,5.944848,6.124495999999999,-0.02121655708320285,0.3558499472882564,0.0248
586,2017-12-22,292.0,296.05,290.33,5.9046,1190504.0,50.0,5.937272,6.113330000000001,0.009631985703380419,0.3552071756857339,0.0248
587,2017-12-26,295.52,297.49,292.95,5.9104,545901.0,50.0,5.9249,6.103362,0.000981802871925856,0.34734806589641876,0.024700000000000003
588,2017-12-27,296.0,298.69,294.39,5.9084,856104.0,50.0,5.914911999999999,6.093534000000001,-0.00033844383847601986,0.3190713329245754,0.0242
589,2017-12-28,295.0,297.26,293.05,5.8964,516544.0,50.0,5.90112,6.084608,-0.002033071993321635,0.24946508441684045,0.024300000000000002
590,2017-12-29,294.25,296.17,286.4,5.7806,1094778.0,50.0,5.889436,6.075686000000001,-0.019834511665819968,0.2553908511149784,0.024
591,2018-01-02,290.9,293.14,289.0,5.859,1463603.0,50.0,5.876508,6.067354,0.01347145703748549,0.2576467414948759,0.0246
592,2018-01-03,294.0,313.2,293.26,6.18,1955387.0,50.0,5.870204,6.064624,0.053339330906947736,0.3108568036978429,0.024399999999999998
593,2018-01-04,309.03,310.38,304.39,6.142200000000001,701138.0,50.0,5.864868,6.060764000000001,-0.006135287297956176,0.3113496783631492,0.0246
594,2018-01-05,310.24,314.28,307.59,6.2758,997794.0,50.0,5.860663999999999,6.059042000000001,0.02151798275988052,0.3166498490412219,0.024700000000000003
595,2018-01-08,314.1,320.1,312.33,6.369400000000001,1083289.0,50.0,5.877248,6.05818,0.01480430669348535,0.3191821202290234,0.024900000000000002
596,2018-01-09,319.67,322.18,318.14,6.3874,679048.0,50.0,5.8923879999999995,6.058028,0.0028220262049645593,0.31840269703399604,0.0255
597,2018-01-10,318.94,328.25,318.0,6.436,1151898.0,50.0,5.91066,6.058804,0.007579929300163098,0.3176670738713119,0.0255
598,2018-01-11,322.61,328.19,320.5,6.51,812863.0,50.0,5.9333800000000005,6.061655999999999,0.011432227090341121,0.31539917272882634,0.0254
599,2018-01-12,326.84,328.62,323.07,6.546799999999999,673883.0,50.0,5.955555999999999,6.065406,0.005636924429113845,0.31563516066467656,0.0255
600,2018-01-16,329.33,330.94,324.9,6.5474000000000006,706173.0,50.0,5.978424,6.069778,9.164362854107566e-05,0.30754482062956534,0.0254
601,2018-01-17,328.0,339.6,325.0,6.6926,974132.0,50.0,6.0004919999999995,6.077286,0.021934414121970683,0.31370378129198817,0.025699999999999997
602,2018-01-18,334.51,341.5,332.62,6.7505999999999995,884144.0,50.0,6.026092,6.084408,0.00862895142284081,0.314232610699449,0.0262
603,2018-01-19,339.25,345.88,338.37,6.877400000000001,1151717.0,50.0,6.053331999999999,6.091424,0.01860928372072739,0.31807139202285867,0.0264
604,2018-01-22,340.0,340.26,329.31,6.6000000000000005,1428793.0,50.0,6.075531999999999,6.09502,-0.0411710245112915,0.3050313573345576,0.026600000000000002
605,2018-01-23,330.0,334.39,327.99,6.574199999999999,1223809.0,50.0,6.097456000000001,6.098687999999999,-0.003916751375114481,0.29118718426687806,0.0263
606,2018-01-24,329.92,331.94,324.27,6.590599999999999,782562.0,50.0,6.119268000000001,6.101567999999999,0.0024914937535912714,0.2910610964636029,0.0265
607,2018-01-25,330.34,335.18,329.6,6.679400000000001,570923.0,50.0,6.141076000000001,6.10502,0.013383771744326324,0.29183831057018883,0.0263
608,2018-01-26,332.56,332.56,326.77,6.6046000000000005,658452.0,50.0,6.162168,6.107075999999999,-0.011261787196416682,0.2975620289005912,0.026600000000000002
609,2018-01-29,327.0,336.24,325.0,6.646599999999999,758855.0,50.0,6.18274,6.111878000000001,0.0063390697662437595,0.29620587483136823,0.027000000000000003
610,2018-01-30,329.69,331.19,313.01,6.4416,1924005.0,50.0,6.197392,6.112718,-0.031328489261674704,0.31189049037408995,0.0273
611,2018-01-31,322.87,330.0,321.68,6.4952,735213.0,50.0,6.213816,6.11422,0.008286486102764279,0.31065436594756607,0.027200000000000002
612,2018-02-01,314.06,315.2,306.2,6.2944,1645067.0,50.0,6.223768,6.117158,-0.03140309335349665,0.28049017262053655,0.0278
613,2018-02-02,313.81,317.5,310.85,6.2328,950117.0,50.0,6.235124,6.1184579999999995,-0.009834679178091606,0.2820270095447726,0.028399999999999998
614,2018-02-05,310.88,314.36,299.17,6.006,1343000.0,50.0,6.2434400000000005,6.116751999999999,-0.03706670047337282,0.3008031942627565,0.0277
615,2018-02-06,296.8,305.46,293.55,6.0866,1580520.0,50.0,6.252663999999999,6.115298,0.013330663975071454,0.2997421122196939,0.0279
616,2018-02-07,273.64,279.7,268.04,5.4441999999999995,4771143.0,50.0,6.249824,6.107622,-0.11153881172893007,0.48906419901932535,0.028399999999999998
617,2018-02-08,270.17,271.11,265.0,5.3202,1884097.0,50.0,6.2464200000000005,6.098205999999999,-0.023039925175400697,0.48821286695854327,0.0285
618,2018-02-09,266.79,267.34,247.52,5.1092,3048218.0,50.0,6.234260000000001,6.0889240000000004,-0.04046806044539448,0.4934029755847282,0.028300000000000002
619,2018-02-12,257.0,259.16,249.31,5.0889999999999995,1949430.0,50.0,6.215244,6.0791319999999995,-0.003961488579789239,0.48998729012417896,0.0286
620,2018-02-13,254.13,257.96,250.63,5.0266,1040417.0,50.0,6.19402,6.06692,-0.012337536382413758,0.48770005163718555,0.028300000000000002
621,2018-02-14,281.5,292.06,281.0,5.7982000000000005,5361764.0,50.0,6.186948,6.062257999999999,0.1428037133335839,0.7311840811403889,0.0291
622,2018-02-15,291.99,292.6,286.16,5.733,1203690.0,50.0,6.175368,6.056726,-0.011308570631620031,0.7288907277260981,0.028999999999999998
623,2018-02-16,287.0,306.0,286.76,6.1126000000000005,2728873.0,50.0,6.1713960000000005,6.053686,0.0641132606591233,0.7679159834670959,0.0287
624,2018-02-20,304.47,322.25,300.0,6.3514,2731520.0,50.0,6.174155999999999,6.053357999999999,0.03832304645969939,0.7713177006402478,0.0288
625,2018-02-21,318.0,324.44,316.01,6.4192,1896953.0,50.0,6.177080000000001,6.054780000000001,0.010618238300356552,0.772543183823812,0.0294
626,2018-02-22,320.04,324.47,311.67,6.278200000000001,1287355.0,50.0,6.176283999999999,6.0542560000000005,-0.022210184153706732,0.7759490477589308,0.0292
627,2018-02-23,316.55,317.44,309.17,6.3164,953270.0,50.0,6.177256,6.055854,0.006066110418633055,0.7744045381817539,0.0288
628,2018-02-26,316.49,318.74,311.31,6.2378,909869.0,50.0,6.174660000000001,6.05787,-0.012521869496913933,0.7746001781012205,0.0286
629,2018-02-27,318.86,330.14,317.31,6.383,1746061.0,50.0,6.174440000000001,6.061102,0.02301065016048329,0.7794705275872156,0.028999999999999998
630,2018-02-28,320.2,325.69,318.27,6.368200000000001,909921.0,50.0,6.176196,6.063421999999999,-0.00232135118985303,0.7717688882887863,0.0287
631,2018-03-01,318.26,320.88,309.07,6.2652,1095845.0,50.0,6.176652000000001,6.064004,-0.016306343861697315,0.7729606950601009,0.0281
632,2018-03-02,310.34,320.85,309.03,6.3998,843313.0,50.0,6.17928,6.066474,0.021256228654964696,0.7688045745418245,0.0286
633,2018-03-05,320.0,324.82,318.4,6.403200000000001,790311.0,50.0,6.1820759999999995,6.0697220000000005,0.000531125529942515,0.7677771969367432,0.0288
634,2018-03-06,322.25,322.74,315.16,6.3608,535325.0,50.0,6.189824,6.071154,-0.006643709802140653,0.755077694964897,0.0288
635,2018-03-07,315.86,320.09,314.88,6.399,384740.0,50.0,6.200844,6.072846000000001,0.0059875725521865075,0.754177764799077,0.028900000000000002
636,2018-03-08,321.0,324.78,315.95,6.437200000000001,534757.0,50.0,6.2114959999999995,6.074384,0.00595193480487968,0.622329781196724,0.0286
637,2018-03-09,323.26,323.41,319.5,6.443200000000001,562605.0,50.0,6.2221519999999995,6.073526,0.000931648152850051,0.6120109209557526,0.028999999999999998
638,2018-03-12,323.0,328.45,321.74,6.4752,628527.0,50.0,6.233488000000001,6.074200000000001,0.004954184024411295,0.5833150501722235,0.0287
639,2018-03-13,324.26,328.91,323.37,6.5360000000000005,656720.0,50.0,6.2462800000000005,6.0737,0.00934586241823782,0.5804373074001306,0.028399999999999998
640,2018-03-14,327.39,327.51,318.0,6.3932,760919.0,50.0,6.258532,6.073984,-0.022090432045340412,0.5869708700757348,0.0281
641,2018-03-15,319.68,327.0,317.79,6.3782000000000005,786643.0,50.0,6.268916000000001,6.072712,-0.0023489996237292554,0.3262826926921265,0.0282
642,2018-03-16,319.1,325.12,318.95,6.404,723417.0,50.0,6.273396,6.0718000000000005,0.0040368692458360896,0.32075507560838246,0.0285
643,2018-03-19,319.78,321.88,314.05,6.336,547705.0,50.0,6.277272,6.07107,-0.010675140622343484,0.23905385617336944,0.0285
644,2018-03-20,316.75,322.72,315.0,6.4034,546963.0,50.0,6.279824,6.070244,0.010581444790177854,0.19990783914560908,0.028900000000000002
645,2018-03-21,320.94,339.2,320.32,6.6903999999999995,1377569.0,50.0,6.286244,6.081746000000001,0.043844563782876156,0.2507442752080336,0.028900000000000002
646,2018-03-22,330.28,344.34,329.0,6.7341999999999995,1538404.0,50.0,6.2931799999999996,6.092784,0.006525357242366635,0.2340302106955704,0.028300000000000002
647,2018-03-23,337.23,339.4,321.26,6.446000000000001,1045193.0,50.0,6.29338,6.1020199999999996,-0.043739236934299375,0.2874765641442158,0.0282
648,2018-03-26,327.39,329.0,321.06,6.557200000000001,688407.0,50.0,6.2943240000000005,6.1138520000000005,0.017103899176918153,0.2882066890902385,0.0285
649,2018-03-27,329.9,333.21,321.03,6.4592,597790.0,50.0,6.292572,6.124064000000001,-0.015058211453625014,0.2839156057162526,0.0278
650,2018-03-28,322.0,323.92,316.22,6.3902,515954.0,50.0,6.289428,6.133926,-0.010739904312357985,0.2866216199699774,0.0277
651,2018-03-29,319.95,327.39,319.95,6.4622,532690.0,50.0,6.284820000000001,6.142656000000001,0.011204250289404473,0.28224560104793867,0.0274
652,2018-04-02,322.24,323.55,307.7,6.2232,819357.0,50.0,6.274272,6.150182000000001,-0.037685573183158544,0.30433969310811454,0.0273
653,2018-04-03,311.55,317.81,311.0,6.333200000000001,598578.0,50.0,6.263388000000001,6.15836,0.017521393734714744,0.3116565800809574,0.0279
654,2018-04-04,313.95,328.03,312.51,6.5168,690735.0,50.0,6.261724,6.168628,0.028577820266868843,0.3272111417713457,0.0279
655,2018-04-05,326.1,334.06,325.19,6.5542,599813.0,50.0,6.261323999999999,6.17939,0.005722607614610286,0.3271611939408209,0.028300000000000002
656,2018-04-06,325.09,328.07,315.68,6.3614,633603.0,50.0,6.25674,6.188003999999999,-0.029857586612553173,0.34449407898892076,0.0277
657,2018-04-09,320.09,321.71,316.88,6.3420000000000005,514713.0,50.0,6.249992,6.195534,-0.0030543027979125963,0.34455076567039616,0.0278
658,2018-04-10,319.89,323.8,315.77,6.4354,595373.0,50.0,6.246608,6.204388,0.014619823062237677,0.3483755905343359,0.027999999999999997
659,2018-04-11,321.45,331.91,320.58,6.4350000000000005,668065.0,50.0,6.242376,6.2125580000000005,-6.215813030334199e-05,0.3465133491183086,0.0279
660,2018-04-12,323.65,327.69,319.7,6.5016,618210.0,50.0,6.243576000000001,6.220484,0.010296459408767958,0.33908515450299626,0.028300000000000002
661,2018-04-13,328.4,328.4,315.95,6.3672,625476.0,50.0,6.241016000000001,6.227416,-0.02088848794735542,0.3476753514488097,0.0282
662,2018-04-16,318.59,330.0,318.11,6.532000000000001,782952.0,50.0,6.245768000000001,6.234768,0.025553362598716312,0.3592558353171775,0.028300000000000002
663,2018-04-17,330.0,340.76,329.58,6.692200000000001,894468.0,50.0,6.254956000000001,6.24504,0.024229494001328313,0.3655346084464764,0.0282
664,2018-04-18,336.0,351.17,335.72,6.7872,1597051.0,50.0,6.27058,6.25701,0.014095816278679113,0.36674604983988957,0.0287
665,2018-04-19,339.0,342.58,334.01,6.7692,709824.0,50.0,6.284232,6.268447999999999,-0.0026555738364326367,0.3335504438283944,0.0292
666,2018-04-20,336.06,339.75,330.57,6.639,802754.0,50.0,6.308128,6.278976,-0.019421561814771338,0.3400742086627206,0.0296
667,2018-04-23,333.65,336.3,326.0,6.614199999999999,981391.0,50.0,6.334008,6.290214,-0.003742496747398393,0.30026091269242167,0.0298
668,2018-04-24,332.95,339.04,329.66,6.662000000000001,850008.0,50.0,6.365064,6.2996620000000005,0.007200886781864077,0.29536011189280453,0.03
669,2018-04-25,333.22,342.01,330.37,6.7904,1353357.0,50.0,6.3990920000000004,6.307168000000001,0.019090110225984232,0.2959260783553173,0.030299999999999997
670,2018-04-26,388.33,425.65,386.11,8.45,7034583.0,50.0,6.46756,6.33079,0.21865659137161023,0.8185671572389293,0.03
671,2018-04-27,420.28,433.0,416.81,8.547,3145854.0,50.0,6.522536000000001,6.354742,0.011413902814798526,0.8185581001374931,0.0296
672,2018-04-30,427.6,432.5,419.81,8.4666,1681564.0,50.0,6.577208000000001,6.376288000000001,-0.009451332874248068,0.8008660250053293,0.029500000000000002
673,2018-05-01,423.29,431.0,420.01,8.520199999999999,969865.0,50.0,6.62536,6.398378,0.006310803434480923,0.8014591477104113,0.0297
674,2018-05-02,424.73,425.1,417.58,8.4244,1048321.0,50.0,6.66682,6.420488000000001,-0.011307557658922746,0.8048837427367986,0.0297
675,2018-05-03,420.89,423.01,416.66,8.3884,801123.0,50.0,6.7062040000000005,6.441642000000001,-0.004282458010363883,0.8068378865144816,0.0294
676,2018-05-04,418.9,424.1,417.54,8.4082,704122.0,50.0,6.748804,6.462544,0.002357621086567764,0.7924685016124229,0.029500000000000002
677,2018-05-07,421.61,421.69,415.24,8.3924,580994.0,50.0,6.790324000000001,6.48379,-0.001880885760986268,0.7921454763664892,0.029500000000000002
678,2018-05-08,418.68,428.28,418.01,8.4884,674543.0,50.0,6.835336000000001,6.5049980000000005,0.011373991154348962,0.7921959386035687,0.0297
679,2018-05-09,428.92,429.93,422.66,8.4938,571860.0,50.0,6.8775520000000006,6.525996,0.0006359600266161625,0.7920372584160641,0.03
680,2018-05-10,423.82,426.5,420.52,8.4534,465453.0,50.0,6.919256000000001,6.547726,-0.004767758276224767,0.7947414765306523,0.0297
681,2018-05-11,422.15,428.34,421.72,8.498,546085.0,50.0,6.9639120000000005,6.570282,0.00526211438747079,0.7852613702116511,0.0297
682,2018-05-14,427.3,432.83,423.52,8.5012,823991.0,50.0,7.005940000000001,6.5926100000000005,0.0003764883097792556,0.7856181526670821,0.03
683,2018-05-15,424.74,431.23,422.67,8.5312,730912.0,50.0,7.048500000000001,6.615288,0.003522701559798875,0.7851918764263306,0.0308
684,2018-05-16,429.32,447.71,429.32,8.8934,1860724.0,50.0,7.099152,6.644488,0.04157939704089283,0.7921300290988877,0.030899999999999997
685,2018-05-17,444.51,444.91,436.09,8.7716,1140878.0,50.0,7.146604000000001,6.673724000000001,-0.013790198722346735,0.7961204998422529,0.0311
686,2018-05-18,438.27,439.69,431.05,8.639,709961.0,50.0,7.190639999999999,6.701068,-0.015232394503996789,0.7939968394657579,0.030600000000000002
687,2018-05-21,433.27,435.75,430.2,8.677200000000001,412500.0,50.0,7.235320000000001,6.7287360000000005,0.004412060610022451,0.7922192237153878,0.030600000000000002
688,2018-05-22,435.77,435.77,430.6,8.668800000000001,410674.0,50.0,7.279191999999999,6.75634,-0.000968523078130537,0.793620372006974,0.030600000000000002
689,2018-05-23,432.0,436.25,430.64,8.7102,369774.0,50.0,7.322676,6.784478,0.004764379804661611,0.7938310633489468,0.0301
690,2018-05-24,435.0,435.59,430.63,8.6686,298003.0,50.0,7.368184,6.813357999999999,-0.004787451314808393,0.19243097775545395,0.0298
691,2018-05-25,433.91,436.61,427.56,8.5792,454493.0,50.0,7.412204,6.84056,-0.010366632338988994,0.19274431630221564,0.029300000000000003
692,2018-05-29,428.91,434.85,427.0,8.6602,528028.0,50.0,7.457328,6.865362,0.00939714793638406,0.19185208966585557,0.0277
693,2018-05-30,433.94,437.34,432.54,8.7322,385369.0,50.0,7.5052520000000005,6.891261999999999,0.008279525689704217,0.19268262525209784,0.028399999999999998
694,2018-05-31,437.08,441.5,429.15,8.6036,665895.0,50.0,7.549256000000001,6.91454,-0.014836622365450485,0.19610479976292586,0.028300000000000002
695,2018-06-01,431.59,439.95,430.96,8.772400000000001,640892.0,50.0,7.590896,6.938570000000001,0.0194297088310722,0.20539238956424002,0.028900000000000002
696,2018-06-04,441.66,444.5,438.08,8.8766,570786.0,50.0,7.633744,6.963462,0.011808171651616354,0.2081858689107665,0.0294
697,2018-06-05,444.69,456.0,442.47,9.066799999999999,719372.0,50.0,7.68616,6.989770000000001,0.02120078960523505,0.21735447291612728,0.0292
698,2018-06-06,453.96,458.69,452.13,9.0764,724648.0,50.0,7.736544,7.015434,0.0010582478169134243,0.21570568443799398,0.0297
699,2018-06-07,454.91,457.75,446.58,8.9656,509564.0,50.0,7.786672000000001,7.039622,-0.01228260646929647,0.22262391754194152,0.029300000000000003
700,2018-06-08,448.99,459.65,446.91,9.0676,1388187.0,50.0,7.8402199999999995,7.064824000000001,0.011312588756552062,0.22278430674989075,0.029300000000000003
701,2018-06-11,452.82,470.0,452.82,9.3328,1128479.0,50.0,7.897632,7.091225999999999,0.02882745650500283,0.24026465891774013,0.0296
702,2018-06-12,466.44,469.42,462.44,9.326,715502.0,50.0,7.959688000000001,7.11698,-0.0007288786311069754,0.24055942901182112,0.0296
703,2018-06-13,466.91,469.42,456.95,9.146,549643.0,50.0,8.015944,7.139666000000001,-0.019489573150265695,0.25537668220485604,0.0298
704,2018-06-14,459.32,461.4,454.4,9.2088,493967.0,50.0,8.069784,7.165754000000001,0.0068429233828517354,0.2128711441749591,0.0294
705,2018-06-15,459.88,465.45,457.07,9.2402,544926.0,50.0,8.123504,7.192414,0.003403981822272389,0.20482857813906555,0.029300000000000003
706,2018-06-18,459.02,472.31,458.59,9.3692,551412.0,50.0,8.18366,7.2202,0.013864183295630047,0.19712139737214196,0.0292
707,2018-06-19,464.3,471.2,464.0,9.384400000000001,554136.0,50.0,8.244508000000002,7.24725,0.001621022452056133,0.197303608595693,0.028900000000000002
708,2018-06-20,469.3,470.76,462.16,9.31,372787.0,50.0,8.302,7.274304,-0.00795964489969796,0.2011234795315459,0.029300000000000003
709,2018-06-21,468.6,473.96,462.74,9.263200000000001,507118.0,50.0,8.358564,7.300470000000001,-0.005039529973049452,0.2033484070528184,0.028999999999999998
710,2018-06-22,469.19,474.46,464.08,9.3988,663554.0,50.0,8.416508,7.330042,0.014532460236386734,0.20499472330602928,0.028999999999999998
711,2018-06-25,467.0,467.65,450.59,9.083400000000001,794147.0,50.0,8.470832,7.355924,-0.03413344968856187,0.24129868086636352,0.0287
712,2018-06-26,455.46,465.15,455.0,9.234,907730.0,50.0,8.524872,7.38532,0.01644375222104602,0.24509893743151745,0.0288
713,2018-06-27,460.0,467.51,455.2,9.1448,628133.0,50.0,8.573924,7.414440000000001,-0.009706912355365561,0.24845505252800767,0.028300000000000002
714,2018-06-28,434.55,440.44,415.06,8.5672,2254095.0,50.0,8.609524,7.4400520000000006,-0.06524445362490346,0.3415714772030004,0.028399999999999998
715,2018-06-29,433.0,437.6,429.28,8.6274,1027550.0,50.0,8.646688000000001,7.465459999999999,0.007002226975085044,0.3348761822325334,0.0285
716,2018-07-02,427.98,442.99,424.36,8.8564,701692.0,50.0,8.691036,7.499582,0.02619717642505698,0.34579750972413587,0.0287
717,2018-07-03,443.5,450.47,441.02,8.979,457068.0,50.0,8.738332,7.536170000000001,0.013748156034001357,0.34067876505902506,0.028300000000000002
718,2018-07-05,450.0,450.0,444.63,8.9604,472546.0,50.0,8.7843,7.574682,-0.00207364869115221,0.3406717978528868,0.028399999999999998
719,2018-07-06,449.85,451.82,445.62,9.020800000000001,573485.0,50.0,8.828908,7.614,0.006718153090137345,0.3387325067789949,0.0282
720,2018-07-09,454.38,464.57,452.76,9.2778,729909.0,50.0,8.845464,7.656512,0.028091427789646198,0.3509777811616446,0.0286
721,2018-07-10,455.72,461.14,452.56,9.0842,671251.0,50.0,8.856207999999999,7.6893720000000005,-0.021087808993638605,0.3434041126097154,0.0287
722,2018-07-11,452.74,459.79,452.17,9.143600000000001,580748.0,50.0,8.869748000000001,7.723478,0.006517540270092029,0.3445393959581014,0.0285
723,2018-07-12,459.89,464.39,458.4,9.181000000000001,405246.0,50.0,8.882964000000001,7.754162,0.0040819501578067555,0.33784540520045336,0.0285
724,2018-07-13,458.6,461.0,456.67,9.1442,349407.0,50.0,8.89736,7.78209,-0.004016332642281339,0.3372079762638763,0.028300000000000002
725,2018-07-16,455.16,458.22,448.95,9.0412,531921.0,50.0,8.910416,7.8083100000000005,-0.011327889561985369,0.33908112047308464,0.0285
726,2018-07-17,451.29,459.78,448.53,9.0508,531711.0,50.0,8.923268,7.836036,0.00106124263773932,0.3346089630094929,0.0286
727,2018-07-18,453.77,454.74,448.2,9.0716,308472.0,50.0,8.936852,7.863588,0.0022955027075342734,0.33470706916109744,0.0288
728,2018-07-19,453.0,458.31,452.0,9.0966,291779.0,50.0,8.949016,7.892175999999999,0.0027520630308840725,0.33420728045632925,0.028399999999999998
729,2018-07-20,453.28,454.57,449.01,9.0238,430215.0,50.0,8.959616,7.918584000000001,-0.008035185943923873,0.33483713384374847,0.028900000000000002
730,2018-07-23,451.13,457.06,448.79,9.1318,444257.0,50.0,8.973184,7.94622,0.011897296030742103,0.3333107418133354,0.0296
731,2018-07-24,456.95,456.95,447.21,8.989600000000001,577458.0,50.0,8.983016,7.973464,-0.015694473808716518,0.31526101820253055,0.029500000000000002
732,2018-07-25,446.01,457.2,446.01,9.0326,440339.0,50.0,8.993644,7.999792,0.004771901498841302,0.3096032503577171,0.0294
733,2018-07-26,449.26,451.54,446.0,8.9352,875394.0,50.0,9.001724000000001,8.025112,-0.010841722865917237,0.3100474297535961,0.0298
734,2018-07-27,473.84,483.29,465.56,9.446,2182955.0,50.0,9.012776,8.055964,0.05559283922944561,0.27330174486718584,0.0296
735,2018-07-30,470.15,472.99,464.55,9.3094,745421.0,50.0,9.023532,8.085068,-0.014566729093100032,0.28167860199169037,0.0298
736,2018-07-31,448.0,452.75,425.88,8.673200000000001,4542057.0,50.0,9.024216000000001,8.107428,-0.0707868308728996,0.374497010945426,0.0296
